Participant,Trial,State,Deviant,Concurrent_Articulation,I1,I2,I3,I4,I5,I6,I7,I8,O1,O2,O3,O4,O5,O6,O7,O8
20,6,CS,With_Deviant,With_Concurrent_Articulation,5,3,2,7,6,1,4,8,5,3,7,4,2,8,1,6
21,1,SS,No_Deviant,No_Concurrent_Articulation,6,1,5,3,7,2,8,4,6,1,5,3,7,2,8,4
21,2,SS,No_Deviant,No_Concurrent_Articulation,4,6,2,8,5,7,1,3,4,6,2,8,5,7,1,3
21,3,SS,No_Deviant,No_Concurrent_Articulation,2,5,8,4,7,3,1,6,2,5,8,4,7,3,1,6
21,4,SS,No_Deviant,No_Concurrent_Articulation,7,5,8,3,1,6,4,2,7,8,5,3,1,6,4,2
21,5,SS,No_Deviant,No_Concurrent_Articulation,8,2,5,1,6,3,7,4,8,2,5,4,6,3,1,7
21,6,SS,No_Deviant,No_Concurrent_Articulation,8,5,2,7,3,1,4,6,8,5,2,7,3,1,4,6
21,1,SS,With_Deviant,No_Concurrent_Articulation,5,7,1,8,3,6,4,2,3,7,1,8,3,6,4,2
21,2,SS,With_Deviant,No_Concurrent_Articulation,8,2,5,7,1,3,6,4,8,2,5,7,1,3,6,4
21,3,SS,With_Deviant,No_Concurrent_Articulation,4,1,7,3,6,8,2,5,4,1,7,3,6,8,2,5
21,4,SS,With_Deviant,No_Concurrent_Articulation,6,4,2,7,3,8,1,5,7,4,2,7,3,8,1,5
21,5,SS,With_Deviant,No_Concurrent_Articulation,3,5,1,4,7,2,8,6,3,5,1,4,7,2,8,6
21,6,SS,With_Deviant,No_Concurrent_Articulation,4,8,1,3,6,2,5,7,4,8,1,3,6,2,5,0
21,1,CS,No_Deviant,No_Concurrent_Articulation,7,3,6,4,8,2,5,1,7,8,6,4,1,0,0,0
21,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,7,3,8,6,1,5,2,4,7,3,8,6,1,8
21,3,CS,No_Deviant,No_Concurrent_Articulation,8,5,7,4,2,6,3,1,5,7,4,2,6,3,0,1
21,4,CS,No_Deviant,No_Concurrent_Articulation,2,5,1,6,8,3,7,4,2,5,1,3,8,3,4,7
21,5,CS,No_Deviant,No_Concurrent_Articulation,2,5,7,3,6,8,4,1,2,5,7,3,6,8,4,1
21,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,1,5,8,3,4,7,2,6,1,5,3,8
21,1,CS,With_Deviant,No_Concurrent_Articulation,5,2,8,3,6,1,7,4,5,2,8,3,6,1,7,4
21,2,CS,With_Deviant,No_Concurrent_Articulation,7,3,5,1,6,4,8,2,7,3,5,1,2,4,8,6
21,3,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,6,3,1,8,5,4,7,2,6,3,1,8,3
21,4,CS,With_Deviant,No_Concurrent_Articulation,6,4,2,5,3,7,1,8,6,4,2,5,3,7,1,8
21,5,CS,With_Deviant,No_Concurrent_Articulation,4,1,6,8,2,5,7,3,4,1,6,8,2,5,3,7
21,6,CS,With_Deviant,No_Concurrent_Articulation,2,4,8,1,6,3,7,5,2,4,8,1,6,3,7,5
21,1,SS,No_Deviant,With_Concurrent_Articulation,7,1,3,6,4,2,8,5,7,1,3,6,4,0,0,0
21,2,SS,No_Deviant,With_Concurrent_Articulation,3,6,1,7,2,4,8,5,0,6,3,1,7,0,0,0
21,3,SS,No_Deviant,With_Concurrent_Articulation,8,3,6,1,7,4,2,5,8,3,6,1,7,0,0,5
21,4,SS,No_Deviant,With_Concurrent_Articulation,3,6,8,5,7,2,4,1,3,8,6,5,7,1,0,0
21,5,SS,No_Deviant,With_Concurrent_Articulation,4,6,1,7,3,8,5,2,4,6,7,1,3,8,5,2
21,6,SS,No_Deviant,With_Concurrent_Articulation,8,5,1,6,3,7,4,2,8,5,6,1,3,7,0,0
21,1,SS,With_Deviant,With_Concurrent_Articulation,5,8,3,7,2,4,6,1,8,3,5,7,6,0,0,1
21,2,SS,With_Deviant,With_Concurrent_Articulation,8,4,6,2,7,1,5,3,8,4,6,2,0,0,1,3
21,3,SS,With_Deviant,With_Concurrent_Articulation,3,1,4,8,6,2,5,7,3,1,4,8,6,0,0,0
21,4,SS,With_Deviant,With_Concurrent_Articulation,2,4,7,1,5,8,6,3,2,4,7,1,0,0,8,7
21,5,SS,With_Deviant,With_Concurrent_Articulation,5,7,4,2,6,1,3,8,5,7,4,2,6,0,8,0
21,6,SS,With_Deviant,With_Concurrent_Articulation,4,8,5,3,7,2,6,1,4,8,3,5,0,0,0,1
21,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,7,4,1,8,3,5,6,7,8,0,0,0,0,1
21,2,CS,No_Deviant,With_Concurrent_Articulation,2,8,5,3,6,4,7,1,2,8,6,4,7,0,0,0
21,3,CS,No_Deviant,With_Concurrent_Articulation,7,3,1,5,2,8,6,4,7,3,1,0,0,0,0,4
21,4,CS,No_Deviant,With_Concurrent_Articulation,7,2,4,6,3,5,8,1,7,6,3,5,4,0,0,1
21,5,CS,No_Deviant,With_Concurrent_Articulation,2,7,4,8,6,3,5,1,2,7,4,0,0,0,0,0
21,6,CS,No_Deviant,With_Concurrent_Articulation,5,1,6,2,8,3,7,4,0,0,0,5,8,3,7,4
21,1,CS,With_Deviant,With_Concurrent_Articulation,8,1,7,3,5,2,4,6,8,1,3,7,5,0,6,0
21,2,CS,With_Deviant,With_Concurrent_Articulation,5,7,3,8,2,6,1,4,5,7,3,0,0,0,0,4
21,3,CS,With_Deviant,With_Concurrent_Articulation,3,6,8,4,1,5,7,2,3,8,4,0,0,6,5,2
21,4,CS,With_Deviant,With_Concurrent_Articulation,3,8,5,1,7,4,6,2,3,8,5,1,6,0,0,2
21,5,CS,With_Deviant,With_Concurrent_Articulation,4,1,6,3,5,7,2,8,4,1,6,0,0,0,0,8
21,6,CS,With_Deviant,With_Concurrent_Articulation,2,8,3,5,1,7,4,6,0,0,8,3,5,7,1,0
22,1,SS,No_Deviant,No_Concurrent_Articulation,6,1,5,3,7,2,8,4,6,1,5,3,7,2,8,4
22,2,SS,No_Deviant,No_Concurrent_Articulation,4,6,2,8,5,7,1,3,4,6,2,8,5,7,1,3
22,3,SS,No_Deviant,No_Concurrent_Articulation,2,5,8,4,7,3,1,6,2,5,8,4,7,3,1,6
22,4,SS,No_Deviant,No_Concurrent_Articulation,7,5,8,3,1,6,4,2,7,5,4,3,1,6,8,2
22,5,SS,No_Deviant,No_Concurrent_Articulation,8,2,5,1,6,3,7,4,8,2,5,1,6,3,7,4
22,6,SS,No_Deviant,No_Concurrent_Articulation,8,5,2,7,3,1,4,6,8,5,2,7,6,3,4,1
22,1,SS,With_Deviant,No_Concurrent_Articulation,5,7,1,8,3,6,4,2,7,5,1,4,3,8,6,2
22,2,SS,With_Deviant,No_Concurrent_Articulation,8,2,5,7,1,3,6,4,8,2,5,7,1,3,4,6
22,3,SS,With_Deviant,No_Concurrent_Articulation,4,1,7,3,6,8,2,5,4,1,6,7,3,4,2,5
22,4,SS,With_Deviant,No_Concurrent_Articulation,6,4,2,7,3,8,1,5,6,4,2,7,8,3,1,5
22,5,SS,With_Deviant,No_Concurrent_Articulation,3,5,1,4,7,2,8,6,3,5,1,4,7,2,8,6
22,6,SS,With_Deviant,No_Concurrent_Articulation,4,8,1,3,6,2,5,7,4,8,1,3,6,2,7,5
22,1,CS,No_Deviant,No_Concurrent_Articulation,7,3,6,4,8,2,5,1,7,3,6,4,8,2,5,1
22,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,7,3,8,6,1,5,2,4,7,3,8,6,1,5
22,3,CS,No_Deviant,No_Concurrent_Articulation,8,5,7,4,2,6,3,1,6,4,2,8,7,5,3,1
22,4,CS,No_Deviant,No_Concurrent_Articulation,2,5,1,6,8,3,7,4,2,5,1,7,8,3,6,4
22,5,CS,No_Deviant,No_Concurrent_Articulation,2,5,7,3,6,8,4,1,2,7,3,6,4,8,5,1
22,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,1,5,8,3,4,7,2,6,1,5,8,3
22,1,CS,With_Deviant,No_Concurrent_Articulation,5,2,8,3,6,1,7,4,5,8,3,2,6,1,7,4
22,2,CS,With_Deviant,No_Concurrent_Articulation,7,3,5,1,6,4,8,2,7,3,5,4,6,3,8,1
22,3,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,6,3,1,8,5,5,2,3,6,7,1,8,4
22,4,CS,With_Deviant,No_Concurrent_Articulation,6,4,2,5,3,7,1,8,6,5,2,7,1,3,8,4
22,5,CS,With_Deviant,No_Concurrent_Articulation,4,1,6,8,2,5,7,3,8,6,1,2,5,4,7,3
22,6,CS,With_Deviant,No_Concurrent_Articulation,2,4,8,1,6,3,7,5,2,4,8,1,3,6,7,5
22,1,SS,No_Deviant,With_Concurrent_Articulation,7,1,3,6,4,2,8,5,7,1,4,2,3,6,8,5
22,2,SS,No_Deviant,With_Concurrent_Articulation,3,6,1,7,2,4,8,5,0,0,0,0,0,0,0,5
22,3,SS,No_Deviant,With_Concurrent_Articulation,8,3,6,1,7,4,2,5,8,6,3,4,7,2,1,5
22,4,SS,No_Deviant,With_Concurrent_Articulation,3,6,8,5,7,2,4,1,4,3,2,8,1,7,4,1
22,5,SS,No_Deviant,With_Concurrent_Articulation,4,6,1,7,3,8,5,2,4,6,1,3,5,8,7,2
22,6,SS,No_Deviant,With_Concurrent_Articulation,8,5,1,6,3,7,4,2,8,5,1,7,6,4,2,3
22,1,SS,With_Deviant,With_Concurrent_Articulation,5,8,3,7,2,4,6,1,5,4,3,2,7,8,6,1
22,2,SS,With_Deviant,With_Concurrent_Articulation,8,4,6,2,7,1,5,3,8,4,2,7,5,1,0,3
22,3,SS,With_Deviant,With_Concurrent_Articulation,3,1,4,8,6,2,5,7,3,4,1,0,0,0,0,5
22,4,SS,With_Deviant,With_Concurrent_Articulation,2,4,7,1,5,8,6,3,3,2,4,1,6,7,8,3
22,5,SS,With_Deviant,With_Concurrent_Articulation,5,7,4,2,6,1,3,8,7,2,5,4,6,1,3,8
22,6,SS,With_Deviant,With_Concurrent_Articulation,4,8,5,3,7,2,6,1,8,4,5,6,7,2,3,1
22,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,7,4,1,8,3,5,6,0,2,0,3,1,8,5
22,2,CS,No_Deviant,With_Concurrent_Articulation,2,8,5,3,6,4,7,1,2,8,5,0,0,6,1,7
22,3,CS,No_Deviant,With_Concurrent_Articulation,7,3,1,5,2,8,6,4,3,7,1,5,8,9,7,4
22,4,CS,No_Deviant,With_Concurrent_Articulation,7,2,4,6,3,5,8,1,1,7,4,6,0,0,0,8
22,5,CS,No_Deviant,With_Concurrent_Articulation,2,7,4,8,6,3,5,1,3,5,8,0,2,0,0,1
22,6,CS,No_Deviant,With_Concurrent_Articulation,5,1,6,2,8,3,7,4,5,3,8,0,0,0,7,4
22,1,CS,With_Deviant,With_Concurrent_Articulation,8,1,7,3,5,2,4,6,7,1,8,5,3,2,4,6
22,2,CS,With_Deviant,With_Concurrent_Articulation,5,7,3,8,2,6,1,4,5,2,3,4,6,1,0,0
22,3,CS,With_Deviant,With_Concurrent_Articulation,3,6,8,4,1,5,7,2,0,6,8,0,0,5,7,2
22,4,CS,With_Deviant,With_Concurrent_Articulation,3,8,5,1,7,4,6,2,7,4,0,0,1,8,6,2
22,5,CS,With_Deviant,With_Concurrent_Articulation,4,1,6,3,5,7,2,8,4,1,6,5,7,3,2,8
22,6,CS,With_Deviant,With_Concurrent_Articulation,2,8,3,5,1,7,4,6,5,7,3,8,1,0,0,6
23,1,SS,No_Deviant,No_Concurrent_Articulation,6,1,5,3,7,2,8,4,6,1,3,5,7,2,8,4
23,2,SS,No_Deviant,No_Concurrent_Articulation,4,6,2,8,5,7,1,3,4,6,2,8,5,7,1,3
23,3,SS,No_Deviant,No_Concurrent_Articulation,2,5,8,4,7,3,1,6,2,5,8,4,5,3,1,6
23,4,SS,No_Deviant,No_Concurrent_Articulation,7,5,8,3,1,6,4,2,7,5,8,3,4,6,2,1
23,5,SS,No_Deviant,No_Concurrent_Articulation,8,2,5,1,6,3,7,4,8,2,5,1,6,3,7,4
23,6,SS,No_Deviant,No_Concurrent_Articulation,8,5,2,7,3,1,4,6,8,5,2,7,3,5,7,1
23,1,SS,With_Deviant,No_Concurrent_Articulation,5,7,1,8,3,6,4,2,5,7,1,3,6,6,4,2
23,2,SS,With_Deviant,No_Concurrent_Articulation,8,2,5,7,1,3,6,4,0,5,6,7,1,3,5,4
23,3,SS,With_Deviant,No_Concurrent_Articulation,4,1,7,3,6,8,2,5,4,1,7,3,8,6,2,5
23,4,SS,With_Deviant,No_Concurrent_Articulation,6,4,2,7,3,8,1,5,6,4,2,7,3,8,1,5
23,5,SS,With_Deviant,No_Concurrent_Articulation,3,5,1,4,7,2,8,6,3,5,1,4,7,2,3,8
23,6,SS,With_Deviant,No_Concurrent_Articulation,4,8,1,3,6,2,5,7,4,8,1,3,6,2,7,5
23,1,CS,No_Deviant,No_Concurrent_Articulation,7,3,6,4,8,2,5,1,8,7,5,0,0,2,4,1
23,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,7,3,8,6,1,5,2,4,7,3,8,6,1,5
23,3,CS,No_Deviant,No_Concurrent_Articulation,8,5,7,4,2,6,3,1,8,3,7,6,4,0,0,1
23,4,CS,No_Deviant,No_Concurrent_Articulation,2,5,1,6,8,3,7,4,2,5,1,6,8,6,7,4
23,5,CS,No_Deviant,No_Concurrent_Articulation,2,5,7,3,6,8,4,1,2,5,7,5,0,3,4,1
23,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,1,5,8,3,4,7,0,2,4,5,1,3
23,1,CS,With_Deviant,No_Concurrent_Articulation,5,2,8,3,6,1,7,4,0,5,6,3,8,7,4,1
23,2,CS,With_Deviant,No_Concurrent_Articulation,7,3,5,1,6,4,8,2,7,6,8,0,0,4,1,2
23,3,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,6,3,1,8,5,4,7,2,6,3,1,2,5
23,4,CS,With_Deviant,No_Concurrent_Articulation,6,4,2,5,3,7,1,8,6,5,2,5,3,1,0,0
23,5,CS,With_Deviant,No_Concurrent_Articulation,4,1,6,8,2,5,7,3,2,8,6,1,4,7,1,3
23,6,CS,With_Deviant,No_Concurrent_Articulation,2,4,8,1,6,3,7,5,4,3,2,5,8,7,6,1
23,1,SS,No_Deviant,With_Concurrent_Articulation,7,1,3,6,4,2,8,5,7,1,3,0,0,4,0,5
23,2,SS,No_Deviant,With_Concurrent_Articulation,3,6,1,7,2,4,8,5,3,4,0,6,0,7,0,8
23,3,SS,No_Deviant,With_Concurrent_Articulation,8,3,6,1,7,4,2,5,8,3,6,0,1,4,7,0
23,4,SS,No_Deviant,With_Concurrent_Articulation,3,6,8,5,7,2,4,1,3,4,1,0,0,6,0,8
23,5,SS,No_Deviant,With_Concurrent_Articulation,4,6,1,7,3,8,5,2,4,6,1,0,0,6,0,8
23,6,SS,No_Deviant,With_Concurrent_Articulation,8,5,1,6,3,7,4,2,8,5,1,0,0,2,0,4
23,1,SS,With_Deviant,With_Concurrent_Articulation,5,8,3,7,2,4,6,1,5,8,3,0,7,0,1,4
23,2,SS,With_Deviant,With_Concurrent_Articulation,8,4,6,2,7,1,5,3,8,4,6,0,3,0,1,0
23,3,SS,With_Deviant,With_Concurrent_Articulation,3,1,4,8,6,2,5,7,3,8,1,4,0,2,0,6
23,4,SS,With_Deviant,With_Concurrent_Articulation,2,4,7,1,5,8,6,3,3,4,2,1,0,0,6,8
23,5,SS,With_Deviant,With_Concurrent_Articulation,5,7,4,2,6,1,3,8,5,7,4,0,0,2,0,8
23,6,SS,With_Deviant,With_Concurrent_Articulation,4,8,5,3,7,2,6,1,4,8,5,3,7,0,0,1
23,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,7,4,1,8,3,5,8,5,0,0,7,2,1,0
23,2,CS,No_Deviant,With_Concurrent_Articulation,2,8,5,3,6,4,7,1,2,0,4,6,2,1,0,7
23,3,CS,No_Deviant,With_Concurrent_Articulation,7,3,1,5,2,8,6,4,7,4,6,1,0,0,4,3
23,4,CS,No_Deviant,With_Concurrent_Articulation,7,2,4,6,3,5,8,1,7,2,4,6,0,1,0,3
23,5,CS,No_Deviant,With_Concurrent_Articulation,2,7,4,8,6,3,5,1,2,7,1,4,0,3,0,0
23,6,CS,No_Deviant,With_Concurrent_Articulation,5,1,6,2,8,3,7,4,5,1,0,4,0,6,0,8
23,1,CS,With_Deviant,With_Concurrent_Articulation,8,1,7,3,5,2,4,6,8,0,4,6,1,0,2,3
23,2,CS,With_Deviant,With_Concurrent_Articulation,5,7,3,8,2,6,1,4,5,6,7,3,0,0,4,1
23,3,CS,With_Deviant,With_Concurrent_Articulation,3,6,8,4,1,5,7,2,3,7,0,0,2,1,3,4
23,4,CS,With_Deviant,With_Concurrent_Articulation,3,8,5,1,7,4,6,2,3,8,1,0,0,4,0,2
23,5,CS,With_Deviant,With_Concurrent_Articulation,4,1,6,3,5,7,2,8,4,8,1,3,0,2,6,4
23,6,CS,With_Deviant,With_Concurrent_Articulation,2,8,3,5,1,7,4,6,2,4,6,7,0,0,8,1
24,1,SS,No_Deviant,No_Concurrent_Articulation,6,1,5,3,7,2,8,4,6,1,5,3,4,7,2,8
24,2,SS,No_Deviant,No_Concurrent_Articulation,4,6,2,8,5,7,1,3,4,6,2,8,5,7,1,3
24,3,SS,No_Deviant,No_Concurrent_Articulation,2,5,8,4,7,3,1,6,2,5,8,4,3,7,1,6
24,4,SS,No_Deviant,No_Concurrent_Articulation,7,5,8,3,1,6,4,2,7,5,8,3,4,2,1,6
24,5,SS,No_Deviant,No_Concurrent_Articulation,8,2,5,1,6,3,7,4,8,2,5,1,6,3,4,7
24,6,SS,No_Deviant,No_Concurrent_Articulation,8,5,2,7,3,1,4,6,8,5,2,7,3,1,4,6
24,1,SS,With_Deviant,No_Concurrent_Articulation,5,7,1,8,3,6,4,2,5,7,1,8,3,6,4,2
24,2,SS,With_Deviant,No_Concurrent_Articulation,8,2,5,7,1,3,6,4,8,2,5,7,1,3,6,5
24,3,SS,With_Deviant,No_Concurrent_Articulation,4,1,7,3,6,8,2,5,4,1,7,6,5,8,2,3
24,4,SS,With_Deviant,No_Concurrent_Articulation,6,4,2,7,3,8,1,5,6,4,2,7,3,8,1,5
24,5,SS,With_Deviant,No_Concurrent_Articulation,3,5,1,4,7,2,8,6,3,2,7,4,8,1,6,5
24,6,SS,With_Deviant,No_Concurrent_Articulation,4,8,1,3,6,2,5,7,4,8,1,5,6,2,7,3
24,1,CS,No_Deviant,No_Concurrent_Articulation,7,3,6,4,8,2,5,1,7,3,6,2,4,6,0,5
24,2,CS,No_Deviant,No_Concurrent_Articulation,2,4,7,3,8,6,1,5,2,4,7,6,8,1,0,7
24,3,CS,No_Deviant,No_Concurrent_Articulation,8,5,7,4,2,6,3,1,8,5,7,4,2,1,0,0
24,4,CS,No_Deviant,No_Concurrent_Articulation,2,5,1,6,8,3,7,4,2,5,7,6,8,1,5,7
24,5,CS,No_Deviant,No_Concurrent_Articulation,2,5,7,3,6,8,4,1,2,5,7,3,8,1,2,5
24,6,CS,No_Deviant,No_Concurrent_Articulation,4,7,2,6,1,5,8,3,4,7,2,6,1,5,4,8
24,1,CS,With_Deviant,No_Concurrent_Articulation,5,2,8,3,6,1,7,4,5,2,8,7,1,3,6,4
24,2,CS,With_Deviant,No_Concurrent_Articulation,7,3,5,1,6,4,8,2,7,3,5,4,0,0,5,2
24,3,CS,With_Deviant,No_Concurrent_Articulation,4,7,2,6,3,1,8,5,4,3,7,8,0,0,0,7
24,4,CS,With_Deviant,No_Concurrent_Articulation,6,4,2,5,3,7,1,8,6,4,7,5,3,8,1,7
24,5,CS,With_Deviant,No_Concurrent_Articulation,4,1,6,8,2,5,7,3,4,1,6,8,2,5,0,7
24,6,CS,With_Deviant,No_Concurrent_Articulation,2,4,8,1,6,3,7,5,2,4,8,6,3,5,1,8
24,1,SS,No_Deviant,With_Concurrent_Articulation,7,1,3,6,4,2,8,5,7,1,3,4,8,0,0,5
24,2,SS,No_Deviant,With_Concurrent_Articulation,3,6,1,7,2,4,8,5,3,6,1,8,4,2,5,7
24,3,SS,No_Deviant,With_Concurrent_Articulation,8,3,6,1,7,4,2,5,8,3,6,4,2,5,7,1
24,4,SS,No_Deviant,With_Concurrent_Articulation,3,6,8,5,7,2,4,1,3,6,8,5,7,2,1,8
24,5,SS,No_Deviant,With_Concurrent_Articulation,4,6,1,7,3,8,5,2,6,4,1,5,3,2,7,8
24,6,SS,No_Deviant,With_Concurrent_Articulation,8,5,1,6,3,7,4,2,8,5,1,4,3,6,7,2
24,1,SS,With_Deviant,With_Concurrent_Articulation,5,8,3,7,2,4,6,1,5,3,2,7,4,0,6,1
24,2,SS,With_Deviant,With_Concurrent_Articulation,8,4,6,2,7,1,5,3,8,4,7,2,1,6,5,3
24,3,SS,With_Deviant,With_Concurrent_Articulation,3,1,4,8,6,2,5,7,3,1,4,5,7,8,2,6
24,4,SS,With_Deviant,With_Concurrent_Articulation,2,4,7,1,5,8,6,3,2,5,7,1,8,4,3,6
24,5,SS,With_Deviant,With_Concurrent_Articulation,5,7,4,2,6,1,3,8,5,7,4,2,8,1,3,6
24,6,SS,With_Deviant,With_Concurrent_Articulation,4,8,5,3,7,2,6,1,4,8,5,6,0,0,7,1
24,1,CS,No_Deviant,With_Concurrent_Articulation,6,2,7,4,1,8,3,5,6,2,5,0,0,0,0,7
24,2,CS,No_Deviant,With_Concurrent_Articulation,2,8,5,3,6,4,7,1,2,5,8,3,1,4,0,6
24,3,CS,No_Deviant,With_Concurrent_Articulation,7,3,1,5,2,8,6,4,8,3,1,2,5,8,0,0
24,4,CS,No_Deviant,With_Concurrent_Articulation,7,2,4,6,3,5,8,1,7,2,4,6,5,0,8,1
24,5,CS,No_Deviant,With_Concurrent_Articulation,2,7,4,8,6,3,5,1,2,7,8,5,0,0,0,0
24,6,CS,No_Deviant,With_Concurrent_Articulation,5,1,6,2,8,3,7,4,5,1,3,6,4,8,2,7
24,1,CS,With_Deviant,With_Concurrent_Articulation,8,1,7,3,5,2,4,6,8,1,3,5,2,4,6,7
24,2,CS,With_Deviant,With_Concurrent_Articulation,5,7,3,8,2,6,1,4,5,7,3,0,0,0,6,4
24,3,CS,With_Deviant,With_Concurrent_Articulation,3,6,8,4,1,5,7,2,3,6,8,0,0,0,0,5
24,4,CS,With_Deviant,With_Concurrent_Articulation,3,8,5,1,7,4,6,2,8,3,4,0,0,0,0,5
24,5,CS,With_Deviant,With_Concurrent_Articulation,4,1,6,3,5,7,2,8,3,1,7,4,5,8,7,2
24,6,CS,With_Deviant,With_Concurrent_Articulation,2,8,3,5,1,7,4,6,2,8,5,3,1,4,6,7